Tweet,Date Created
"@OfficialPDPNig @MBuhari @officialKolaO @benmurraybruce @UcheSecondus @iamHSDickson @GovAyoFayose @DrAgboEmmanuel @atiku Oga, but you should deal decisively with the killers herdsmen first, then we will know how serious your administration is in the matters of security in Nigeria.",2018-03-25 19:45:19
"With all the security challenges in Nigeria, Seun is talking about how Cambridge Analytica hacked Facebook data to help Jonathan on @CTVpolitics. How many Kano voters have Facebook accounts?",2018-03-25 19:43:39
"A gratitude to the leadership of President Buhari of Nigeria and the security agencies of the country for their quick response to the February 19th kidnapping of 110 school girls . We pray &amp; hope for successful return of the rest of the girls . Great job, Mr. President!  &amp; Intel.",2018-03-25 19:37:57
The true of the fact and what we should know is that civil defence are worst security outfit in Nigeria,2018-03-25 19:32:46
@jeffphilips1 And who's supposed to be in charge of security in Nigeria?,2018-03-25 19:30:36
"TY Danjuma

The Nigerian government has dismissed allegations by a retired military general that security forces are conniving with deadly attackers across Nigeria, saying such calls are inflammatory and should be disregarded.

Theophilus Danjuma, a form… https://t.co/T8PKSMlFYS",2018-03-25 19:23:44
"Nigeria is a state where over 600 citizens were killed between January and March alone.
Nigeria is a state where thousands of citizens were displaced between January and March alone
✔THAT IS SERIOUS SECURITY FAILURE
🔸https://t.co/YrLUFjksRQ via @issuu

🔸https://t.co/308xEPnZDH https://t.co/kp2mkZipA0",2018-03-25 19:19:41
Our security is in shambles! God save Nigeria https://t.co/R2l7hlqUkz,2018-03-25 19:07:44
"@kyrantitterton @CyrilRamaphosa #BokoHaram is in Nigeria, which is West Africa. #SouthAfrica, is in southern Africa. Why would, ahem, the #SANDF (Not the #SADF), deploy in a place that it has no security issue regarding?",2018-03-25 19:06:26
What if the come out another way? Their next attack might probably not be on schools again. Nigeria generally deserve a good security. https://t.co/GNyJdKlB2V,2018-03-25 19:00:20
"No fewer than seven persons were reportedly burnt to death after officials of the Nigeria Security and Civil Defence Corps opened fire on a commercial bus on Milikin Hill Road, Ngwo, Enugu. https://t.co/BcKJ24GH7o",2018-03-25 19:00:02
Assemblyman urges federal government to do more to restore sense of security in schools https://t.co/XDGLOCkzth https://t.co/gSbPryq0Yq,2018-03-25 18:53:01
Nigeria talking to Boko Haram about possible ceasefire https://t.co/Zh1vXIBuqf,2018-03-25 18:46:13
"The revelations from TY Danjuma, (who doesn't need anybody's money anywhere) confirm suspicions that Nigeria's security architecture is compromised. Our ""killers"" are getting help.
But from who?",2018-03-25 18:42:11
"Some Nigerians sha! 
You are not a military personnel, but you are opening your mouth to argue with Gen. T. Y. Danjuma who retired as a General and knows more about security issues in Nigeria",2018-03-25 18:39:43
"•  A headline and (optional) sub-headline
•  A brief description of the offer/CTA
•  At least one supporting image
•  (Optional) supporting elements such as testimonials or security badges
•  And most importantly, a form to capture information.

@oyekunledamola #CRO #DM",2018-03-25 18:38:26
Are the countries victims of this scourge moving away from the doctrine of non-engagement and treating these guys are rebels like all other rebel groups https://t.co/PlDheaeS6h,2018-03-25 18:36:34
"@kakra68 @APCNigeria @ishaqibraz1 @enzo_uzor @Zahrahmusa @ogundamisi @PhilipObin @Omojuwa @ijaola_ibrahim @APCUKingdom @aminugamawa @MaryamHAhmad @Nasidi_Kura @benmurraybruce Y’all live in fear and danger, first responsibility of any government is SECURITY, that’s why they receive “Security Vote” but they never spend it on security, few state use it to service debt. Nigeria Security system is a joke.",2018-03-25 18:36:32
#Reuters  Nigeria talking to Boko Haram about possible ceasefire https://t.co/TekuJECA90,2018-03-25 18:30:29
"WOULD YOU LIKE TO KNOW MORE ABOUT 10TH INNER WORKINGS OF SECURITY THREAT SOURCES, MANAGERS, AND SPONSORS IN NIGERIA?...WOULD YOU SUBSCRIBE TO DECOMPOSING SECURITY AS OPPOSED TO A ONE SIZE FITS ALL APPROACH AT THE MOMENT?",2018-03-25 18:30:02
Nigeria talking to Boko Haram about possible ceasefire https://t.co/OAPyOqAhz9 via @bdnews24 #reuters,2018-03-25 18:28:24
Nigeria talking to Boko Haram about possible ceasefire https://t.co/l5p7v5UWOQ,2018-03-25 18:23:15
"TY Danjuma is a disgrace to the entire Nation's and Nigeria Army in particular.

👉Sir can u advice your children to be carrying AK-47 in a Country whr there are security personnels?",2018-03-25 18:20:16
Nigeria talking to Boko Haram about possible ceasefire https://t.co/94vX5g5Bjn,2018-03-25 18:19:29
"Nigeria has become a Failed State under @MBuhari, giving amnesty to his military wing the boko haram terrorist group and the continues mass killing by his herdsmen terrorist gang, He Buhari appointed terrorists sympathizers as security chiefs. This made the armed forces handicap",2018-03-25 18:14:12
Channel bokoharam to fulani herdsmen and Nigeria security will be solved 50percent.,2018-03-25 18:10:30
"@cchukudebelu Every family in Nigeria is a local government. You provide your own electricity, water, security etc",2018-03-25 18:08:28
Nigeria talking to Boko Haram about possible ceasefire | Reuters  https://t.co/PSmbYOwaeT,2018-03-25 18:07:45
@hartng Until we send a clear message and defend our territory these Terrorist will continue to kidnap our citizens and demand for ransom to finance their activities. National security is major issue in Nigeria and the government must sit-up.,2018-03-25 18:07:41
Nigeria talking to Boko Haram about possible ceasefire https://t.co/TNU4haaKFu,2018-03-25 18:05:20
#Nigeria’s government is in talks with jihadist group #BokoHaram- that they told us for the past 3 years they have defeated- about a possible ceasefire and the talks have been going on for some time. But which wing of BH are they talking to? https://t.co/uonMCLw1RQ,2018-03-25 18:04:55
Nigeria talking to Boko Haram about possible ceasefire: ABUJA (Reuters) - Nigeria's government… https://t.co/cqM8xcniDj https://t.co/zd8y2nLjWE,2018-03-25 18:03:50
Nigeria talking to Boko Haram about possible ceasefire https://t.co/Hwov3NeATE #worldnews,2018-03-25 17:59:27
Nigeria talking to Boko Haram about possible ceasefire https://t.co/GVifj0Y41G https://t.co/fTT1Rjr1CR,2018-03-25 17:58:43
"When a US think tank predicted that Nigeria could collapse by 2015, they weren't being malicious. That was what the data pointed to.

We are in 2018, we can see how internal security is collapsing around us. When that goes, what remains of the Nigerian State.",2018-03-25 17:58:36
"We'll run into serious trouble in Nigeria if Government fails in its duty to secure lives and property.

Government cannot provide potable water, healthcare or good education. If they can't provide security, people will soon (rightly) ask, ""why do we need a Government"".",2018-03-25 17:58:13
"""Nigeria talking to Boko Haram about possible ceasefire"" https://t.co/ujItku8eTN",2018-03-25 17:57:12
"When a US think tank predicted that Nigeria could collapse by 2015, they weren't being malicious. That was what the data pointed to.

We are in 2018, we can see how internal security is collapsing around us. When that goes, what remains of the Nigerian State.",2018-03-25 17:57:07
Nigeria talking to Boko Haram about possible ceasefire https://t.co/30wfzJx0Ou,2018-03-25 17:56:33
Nigeria talking to Boko Haram about possible ceasefire https://t.co/MFwapkKGwD,2018-03-25 17:55:22
Nigeria talking to Boko Haram about possible ceasefire https://t.co/7wXH7V6nd3,2018-03-25 17:55:14
Nigeria talking to Boko Haram about possible ceasefire https://t.co/2AnwbZinKD,2018-03-25 17:55:13
"We'll run into serious trouble in Nigeria if Government fails in its duty to secure lives and property.

Government cannot provide potable water, healthcare or good education. If they can't provide security, people will soon (rightly) ask, ""why do we need a Government"".",2018-03-25 17:55:03
"Nigeria talking to Boko Haram about possible ceasefire: ABUJA (Reuters) - Nigeria's government is in talks with Islamist militant group Boko Haram about a possible ceasefire, with the ultimate aim of securing a permanent cessation of… https://t.co/uDu2bhww4K  - Reuters https://t.co/k5wW9vN4n6",2018-03-25 17:54:59
Nigeria talking to Boko Haram about possible ceasefire [RTR https://t.co/ySM0KnxC7q],2018-03-25 17:54:47
Nigeria talking to Boko Haram about possible ceasefire - https://t.co/AHcno3QpJ6,2018-03-25 17:54:27
Nigeria talking to Boko Haram about possible ceasefire https://t.co/hNKRvptfD3,2018-03-25 17:53:48
Nigeria talking to Boko Haram about possible ceasefire https://t.co/jJdzMbXwS6 via @Reuters https://t.co/wLLJhOH1gt,2018-03-25 17:52:00
via @PerilofAfrica  Nigeria talking to Boko Haram about possible ceasefire https://t.co/o7BXYGe84v https://t.co/aYDfkpQjd5,2018-03-25 17:51:59
Nigeria talking to Boko Haram about possible ceasefire https://t.co/N2lRzKk1Ds https://t.co/vMEKU6tnya,2018-03-25 17:51:58
Issuing unguarded statement capable of undermining our national security whether by opposition politicians or anybody should be discouraged and d govt of d day should rise up to d occasion to defend Nigeria @T_Reformer @onyekaubani @purrples @MobilePunch @detoff @Omojuwa,2018-03-25 17:51:37
"""Nigeria talking to Boko Haram about possible ceasefire"" - #Nigeria #BokoHaram #Africa  https://t.co/LDdeFLhBFH",2018-03-25 17:51:28
Nigeria talking to Boko Haram about possible ceasefire ABUJA (Reuters) - Nigeria  https://t.co/tWBbjtkyUs,2018-03-25 17:51:03
Nigeria talking to Boko Haram about possible ceasefire https://t.co/beraACR9bt https://t.co/dqcwW9kqie,2018-03-25 17:50:03
Nigeria talking to Boko Haram about possible ceasefire https://t.co/YlL4PIHY0J https://t.co/y7ZqtIn2C6,2018-03-25 17:50:03
Nigeria talking to Boko Haram about possible ceasefire https://t.co/JMxGoIqWtX https://t.co/lVDrBpQSbi,2018-03-25 17:50:01
Nigeria talking to Boko Haram about possible ceasefire https://t.co/KuXpNpxylN,2018-03-25 17:49:52
"My generator provides my power, my borehole provides me water, l get drugs over the pharmacy counter for my health, now #TYDanjuma has asked l also take up my security. Nigeria????????",2018-03-25 17:46:46
Nigeria says talking to Boko Haram about possible ceasefire https://t.co/mID2iCikX2,2018-03-25 17:45:55
"It's contagious! The coalition/ the enlightened West is in negotiations with jihadists.
The Nigerian government has announced that it's in negotiations with the armed Boko Haram goup for a possible ceasefire.
#Nigeria talking to #BokoHaram
https://t.co/eXHAcMeZWc",2018-03-25 17:42:11
"@naijcom @NGRPresident Nigeria is in a state of anarchy at the moment, a situation when a few people who armed themselves and get the attention of the government as compared to the majority who die because the security apparatus are observing an operational pause is anarchy to me.",2018-03-25 17:42:01
"""Nigeria Talking to Boko Haram About Possible Ceasefire"" by REUTERS via NYT https://t.co/MqtyqMrV17",2018-03-25 17:38:14
"#Nigeria

It Is Only In #Nigeria , that ex Military Men , Ex Generals ,  Incite Violence , and Go Free.

Even If it Could Mount To Treason!!!!

Why On Earth Would The Serving Security Personnel Enjoy 
Absolute Immunity in the first place ?

Does It Ring Bell There !!?.",2018-03-25 17:37:20
Nigeria says talking to Boko Haram about possible ceasefire https://t.co/At9ZoCHlRs,2018-03-25 17:35:18
"""Nigeria Talking to Boko Haram About Possible Ceasefire"" by REUTERS via NYT https://t.co/8nymFEJ9Uy",2018-03-25 17:27:06
"The Persons With Disabilities (PWDs) in Nigeria are requesting for recognition in the nation’s health system in order to be accorded security and proper health management.
To... https://t.co/2X9J6rfmCt",2018-03-25 17:21:18
"The Number of people moving to CANADA that I know ....Not entirely their fault sometimes the system in Nigeria will make you go crazy. 

You provide your own Water, Security,Road, Light.

Employment is just crazy MAN KNOW MAN if you like get 10 Degrees with Phd.",2018-03-25 17:16:52
"#Israel🇮🇱The National Security Council’s Counterterrorism Bureau cautioned Israelis against traveling to Turkey, to Sinai, Northern African countries &amp; south Thailand.
A Countries deemed unsafe for Israelis by the bureau include Kenya, Senegal, Nigeria, Iran, Iraq, Saudi Arabi.",2018-03-25 17:11:26
"@The_Vitonian Bridging the gap is difficult, the upper echelon circle  is provided security on all levels and they cement this through marriages most times,  it's very difficult to bridge the gap in Nigeria.",2018-03-25 17:03:43
"Government are against us, our security men are us who then is for Nigeria's.",2018-03-25 16:53:40
"@RitaOnwurah Two completely different security challenges, both with enormous implications

IPOB challenged the sovereignty of Nigeria. There's a face to IPOB. On the other hand, these terrorists are more of hit and run. Who exactly are we going to arrest kwa?

Guerrilla warfare?",2018-03-25 16:53:21
I worried so much when the Nigeria Army now has to greet Politicians with 2 hands or becoming a mere Security guard for either rich boys or ordinary politician. Nigeria Army is far greater than Politics and they need to take their space back or just wait for 2019 for new Sheriff. https://t.co/z8woHyGqBr,2018-03-25 16:50:47
